Thermal Neutron Capture Gammas — Target Nucleus 160Gd

Target Nucleus=160Gd
Strongest transition  Eγ=5280.00+-1.00 keV    %Iγunknown
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
394.70		1.00		91.49		0.87	
469.00		1.00		91.49		0.87	
804.30		1.00		16.81		0.24	
1273.00		1.00		21.28		0.25	
1338.00		1.00		11.28		0.07	
1490.00		1.00		29.79		0.29	
3712.00		1.00		15.11		0.10	
3787.00		1.00		23.40		0.26	
3832.00		1.00		13.83		0.09	
3884.00		1.00		10.85		0.07	
4090.00		1.00		12.98		0.08	
4112.00		1.00		5.96		0.04	
4145.00		1.00		7.45		0.05	
4227.00		1.00		19.36		0.25	
4255.00		1.00		21.28		0.25	
4298.00		1.00		34.04		0.30	
4324.00		1.00		20.85		0.25	
4362.00		2.00		3.83		0.02	
4507.00		1.00		5.11		0.03	
4599.00		1.00		5.11		0.03	
4737.00		2.00		2.98		0.02	
4784.00		1.00		4.26		0.03	
4811.00		1.00		4.68		0.03	
5241.00		1.00		12.13		0.08	
5280.00		1.00		100.00		0.90	
5321.00		1.00		18.51		0.24	
	158Gd		By Target	159Tb	
