Thermal Neutron Capture Gammas — Target Nucleus 58Fe

Target Nucleus=58Fe
Strongest transition  Eγ=287.03+-0.02 keV    %Iγ=59.00+-3.00
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
280.40		0.30		0.64		0.21	
287.03		0.02		100.00		7.19	
374.70		0.40		0.14		0.05	
379.10		0.40		0.08		0.03	
439.43		0.04		1.27		0.09	
465.00		0.20		0.39		0.07	
537.40		0.70		0.07		0.03	
552.50		0.50		0.14		0.05	
570.87		0.04		8.31		0.66	
591.20		0.03		5.53		0.36	
605.38		0.17		0.71		0.08	
610.70		0.20		0.59		0.09	
613.10		0.30		0.34		0.09	
627.30		0.30		0.17		0.03	
642.90		0.30		0.15		0.03	
670.60		0.40		0.12		0.03	
688.60		0.50		0.17		0.05	
697.19		0.16		0.71		0.09	
699.70		0.20		0.61		0.07	
710.90		0.40		0.24		0.07	
727.40		0.30		34.24		2.21	
756.92		0.12		0.42		0.06	
767.00		0.60		0.10		0.03	
776.90		0.80		0.08		0.03	
826.90		0.40		0.12		0.03	
841.24		0.12		1.31		0.12	
875.12		0.05		1.61		0.08	
968.90		0.90		0.07		0.03	
1048.80		0.50		0.17		0.05	
1059.10		1.00		0.08		0.05	
1062.10		0.50		0.17		0.05	
1136.90		0.30		0.27		0.05	
1162.17		0.08		0.81		0.08	
1192.50		0.05		1.24		0.09	
1211.24		0.11		3.31		0.26	
1235.54		0.04		4.00		0.25	
1273.60		0.30		0.36		0.07	
1323.30		0.20		0.14		0.05	
1348.40		0.30		0.39		0.14	
1376.20		0.90		0.10		0.05	
1468.30		0.40		0.19		0.05	
1477.30		0.40		0.19		0.05	
1544.80		0.90		0.14		0.07	
1548.80		0.80		0.12		0.05	
1551.70		1.00		0.10		0.05	
1569.88		0.08		1.19		0.09	
1598.79		0.16		1.00		0.08	
1647.60		0.30		0.61		0.11	
1719.90		0.70		1.22		0.25	
1722.10		0.40		1.24		0.25	
1730.30		0.80		0.19		0.07	
1749.50		0.30		0.14		0.02	
1904.30		0.60		0.12		0.03	
1918.71		0.08		9.64		0.57	
1956.80		0.50		0.25		0.07	
1961.92		0.18		1.42		0.31	
2084.00		0.30		0.32		0.04	
2091.00		0.30		0.68		0.21	
2103.00		0.30		0.39		0.05	
2138.20		0.14		0.63		0.05	
2160.20		0.06		3.92		0.23	
2240.90		0.30		0.24		0.04	
2279.30		0.80		0.08		0.03	
2322.40		0.60		0.47		0.09	
2339.70		0.30		0.22		0.02	
2361.62		0.14		0.54		0.07	
2428.60		1.00		0.10		0.03	
2447.80		0.20		0.42		0.04	
2494.30		0.80		0.08		0.03	
2505.10		0.70		0.14		0.03	
2533.20		0.30		0.41		0.04	
2578.40		0.70		0.17		0.03	
2635.40		0.20		0.37		0.04	
2751.60		0.20		0.56		0.14	
2872.57		0.15		0.51		0.15	
2896.40		0.50		0.14		0.03	
2908.60		0.20		1.05		0.06	
2916.20		0.70		0.10		0.02	
2948.20		0.30		0.51		0.04	
2966.60		0.30		0.31		0.04	
3057.10		0.70		0.08		0.03	
3070.40		0.40		0.17		0.05	
3081.40		0.30		0.27		0.05	
3097.90		0.90		0.12		0.03	
3108.40		0.50		0.97		0.10	
3114.00		0.20		1.69		0.52	
3129.20		0.70		0.10		0.03	
3196.41		0.10		0.17		0.09	
3200.30		0.80		0.14		0.05	
3239.50		0.30		1.69		0.12	
3337.10		1.00		0.07		0.05	
3340.80		0.30		1.80		0.12	
3422.60		0.80		0.10		0.03	
3477.80		1.30		0.10		0.03	
3502.20		0.30		0.73		0.12	
3513.00		2.00		0.07		0.03	
3523.40		0.50		0.20		0.09	
3532.10		0.30		0.37		0.04	
3590.00		0.50		0.56		0.06	
3664.40		0.70		0.32		0.12	
3757.30		0.90		0.14		0.03	
3770.50		0.40		0.56		0.07	
3824.00		0.30		0.22		0.04	
3862.00		2.00		0.10		0.05	
4011.50		0.40		1.20		0.20	
4035.70		0.70		0.12		0.03	
4072.50		0.30		0.31		0.12	
4114.20		1.00		0.20		0.05	
4126.00		0.80		0.22		0.05	
4133.40		0.20		6.07		0.43	
4164.30		0.50		0.53		0.07	
4260.00		0.20		0.66		0.06	
4418.70		0.50		0.83		0.09	
4508.00		0.40		0.76		0.12	
4618.86		0.12		5.76		1.06	
4628.70		0.80		0.56		0.06	
4661.81		0.16		13.90		1.84	
4729.50		1.40		0.12		0.05	
4757.80		0.20		0.71		0.11	
4763.80		0.80		0.29		0.05	
4923.20		0.40		0.36		0.07	
5009.20		0.60		0.63		0.19	
5136.00		2.00		0.12		0.07	
5204.30		1.30		0.19		0.07	
5369.10		0.30		0.56		0.17	
5375.40		1.10		0.44		0.12	
5383.30		0.70		0.32		0.14	
5419.50		0.20		12.03		1.96	
5565.30		0.50		0.68		0.09	
5573.90		0.60		0.61		0.11	
5611.70		1.00		0.47		0.10	
5672.20		0.70		0.29		0.05	
5854.25		0.09		25.25		2.85	
6012.70		0.70		0.92		0.18	
6097.00		0.50		0.32		0.07	
6104.40		0.80		0.39		0.12	
6228.40		1.30		0.34		0.15	
6293.63		0.10		79.66		9.39	
6580.89		0.11		5.76		0.74	
	57Fe		By Target	59Co	
