Thermal Neutron Capture Gammas — Target Nucleus 152Gd

Target Nucleus=152Gd
Strongest transition  Eγ=109.76+-0.00 keV    %Iγ=5.50+-0.22
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
19.38		0.03					
35.82		0.00					
41.56		0.00		87.27		6.48	
51.78		0.00		15.82		1.11	
54.31		0.00		4.18		0.25	
65.06		0.00		0.18		0.01	
66.79		0.00		0.18		0.01	
68.20		0.00		5.45		0.42	
70.67		0.00		2.36		0.38	
70.96		0.00		2.73		0.21	
76.01		0.00		0.91		0.19	
80.54		0.00		0.18		0.01	
82.85		0.00		10.73		0.56	
85.04		0.00		0.91		0.04	
86.83		0.00		0.18		0.01	
87.55		0.00		1.27		0.19	
87.61		0.00		29.64		1.49	
88.30		0.00		19.27		0.94	
90.13		0.00		13.45		0.65	
91.28		0.00		1.45		0.06	
91.54		0.00		2.36		0.09	
91.60		0.00		0.36		0.01	
93.34		0.00		4.00		0.24	
96.88		0.00		0.36		0.01	
97.70		0.00		0.36		0.01	
102.26		0.00		9.09		0.51	
106.24		0.00		0.73		0.03	
106.89		0.00		1.27		0.05	
109.76		0.00		100.00		5.66	
111.94		0.00		1.45		0.19	
112.10		0.00		0.91		0.04	
113.73		0.00		0.18		0.01	
114.34		0.00		0.18		0.01	
115.85		0.00		1.64		0.07	
118.36		0.01		0.36		0.01	
119.11		0.00		0.18		0.01	
120.07		0.00		0.18		0.01	
120.24		0.00		0.18		0.01	
120.39		0.00		0.18		0.01	
121.07		0.01		0.18		0.01	
121.28		0.01		1.82		0.07	
122.65		0.00		0.18		0.01	
126.10		0.00		3.09		0.22	
126.16		0.00		2.18		0.09	
129.16		0.00		10.55		0.56	
132.56		0.00		14.55		0.69	
133.32		0.00		0.18		0.01	
133.87		0.00		0.18		0.01	
135.20		0.00		0.18		0.01	
135.51		0.00		0.18		0.01	
136.93		0.01		0.18		0.01	
138.66		0.00		0.18		0.01	
139.80		0.00		3.27		0.22	
141.22		0.00		0.18		0.01	
141.91		0.00		42.00		2.11	
144.39		0.00		1.64		0.07	
145.59		0.01		0.55		0.02	
147.01		0.00		0.36		0.01	
149.24		0.01		0.18		0.01	
151.83		0.00		5.09		0.27	
152.67		0.00		0.36		0.01	
154.70		0.00		0.18		0.01	
155.08		0.01		0.18		0.01	
155.67		0.00		0.18		0.01	
156.21		0.00		0.18		0.01	
156.64		0.01		0.18		0.01	
158.16		0.00		0.36		0.01	
165.01		0.00		0.18		0.01	
166.91		0.00		15.09		0.81	
167.73		0.00		1.45		0.06	
168.81		0.00		0.18		0.01	
