Thermal Neutron Capture Gammas — Target Nucleus 184W

Target Nucleus=184W
Strongest transition  Eγ=4572.64+-0.05 keV    %Iγ=6.37+-0.10
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
894.80		0.30		1.57		0.63	
901.92		0.18		3.77		0.47	
902.10		0.60		0.31		0.16	
906.40		0.30		0.47		0.16	
906.70		0.30		0.63		0.31	
909.80		0.30		0.78		0.16	
911.20		0.00		0.16		0.00	
912.28		0.06		66.09		1.51	
914.90		0.70		0.16		0.00	
917.50		1.40		4.71		0.94	
933.20		0.50		0.94		0.31	
935.20		0.50		0.16		0.00	
935.50		0.00		0.16		0.00	
936.65		0.20		0.47		0.01	
939.68		0.10		2.20		0.16	
941.50		0.40		0.31		0.00	
942.39		0.09		7.06		0.48	
944.16		0.23		0.78		0.16	
944.32		0.08		10.20		0.96	
945.63		0.23		0.78		0.16	
947.20		0.30		1.10		0.16	
948.51		0.10		6.59		0.48	
949.80		0.30		1.57		0.31	
950.40		0.60		0.31		0.16	
950.73		0.09		1.88		0.16	
954.90		0.60		0.47		0.16	
955.67		0.17		0.94		0.16	
957.60		0.60		0.94		0.31	
963.30		0.00		0.16		0.00	
967.40		0.60		0.47		0.16	
968.10		0.30		0.31		0.16	
969.10		0.50		0.63		0.16	
969.48		0.15		0.78		0.16	
970.00		0.30		0.63		0.16	
973.60		0.30		0.31		0.16	
974.40		0.12		8.63		0.64	
975.28		0.06		1.10		0.16	
975.53		0.10		2.67		0.16	
980.30		0.30		0.31		0.00	
981.10		0.50		0.16		0.00	
982.03		0.11		3.14		0.16	
988.26		0.22		0.31		0.00	
988.90		0.60		0.31		0.16	
993.27		0.25		0.63		0.16	
993.56		0.22		0.31		0.00	
998.90		0.40		0.31		0.00	
1000.53		0.22		0.78		0.16	
1005.78		0.05		21.04		0.85	
1006.50		0.30		0.63		0.31	
1007.40		0.90		0.16		0.16	
1008.22		0.15		8.16		0.95	
1008.30		0.80		0.16		0.16	
1011.10		0.80		0.16		0.16	
1011.60		0.70		0.16		0.16	
1012.10		0.30		2.67		0.32	
1012.60		0.30		0.31		0.00	
1014.90		0.40		0.31		0.00	
1016.30		0.50		0.16		0.00	
1018.40		0.50		0.94		0.47	
1019.90		0.40		0.16		0.00	
1030.00		0.40		0.47		0.16	
1031.04		0.04		17.58		0.55	
1035.40		0.00		0.78		0.01	
1035.83		0.15		3.61		0.32	
1041.80		0.00		0.31		0.00	
1042.50		0.50		0.31		0.16	
1043.81		0.13		0.94		0.16	
1044.39		0.17		4.87		0.63	
1044.58		0.12		0.78		0.16	
1045.80		0.00		0.16		0.00	
1051.60		0.30		0.78		0.16	
1054.00		0.40		0.31		0.16	
1055.60		0.30		0.47		0.16	
1065.03		0.13		1.57		0.16	
1065.12		0.15		1.57		0.47	
1071.35		0.24		0.78		0.16	
1078.42		0.23		5.18		0.95	
1082.30		0.50		0.16		0.00	
1085.60		0.60		0.31		0.16	
1087.95		0.05		11.93		0.51	
1092.10		0.30		0.31		0.00	
1097.80		0.60		0.16		0.00	
1098.50		0.50		0.47		0.16	
1098.60		0.07		6.44		0.33	
1099.10		0.50					
1101.64		0.13		1.41		0.31	
1102.19		0.13		0.78		0.01	
1103.71		0.23		0.63		0.16	
1112.70		0.40		0.94		0.16	
1115.33		0.06		6.28		0.33	
1119.70		0.40		0.47		0.16	
1122.20		0.30		0.47		0.16	
1122.22		0.18		7.54		4.40	
1125.60		0.06		26.69		0.89	
1133.84		0.25		0.78		0.31	
1149.30		0.30		0.31		0.16	
1150.30		0.70		0.16		0.00	
1150.60		0.40		0.78		0.16	
1152.90		0.50		0.94		0.31	
1152.97		0.07		11.15		0.50	
1153.20		0.70		0.16		0.16	
1155.81		0.20		0.47		0.01	
1157.82		0.06		21.51		0.71	
1175.30		0.60		0.47		0.16	
1177.30		0.60		0.31		0.16	
1179.50		0.50		1.41		0.31	
1181.39		0.06		56.67		2.96	
1188.01		0.24		1.10		0.16	
1191.60		0.40		0.31		0.00	
1193.03		0.11		2.98		0.16	
1195.44		0.05		20.88		0.71	
1204.80		0.50		0.47		0.16	
1214.10		0.40		0.31		0.00	
1217.10		0.60		0.16		0.00	
1218.93		0.07		3.77		0.17	
1220.30		0.30		0.78		0.16	
1220.40		0.30		1.26		0.16	
1220.70		0.00		0.16		0.00	
1226.74		0.17		0.78		0.16	
1236.70		0.50		0.94		0.31	
1238.10		0.30		0.31		0.00	
1239.30		0.00		0.16		0.00	
1243.80		0.30		0.31		0.16	
1247.40		0.50		0.16		0.00	
1250.60		0.70		0.31		0.16	
1253.90		0.30		0.63		0.16	
1254.96		0.13		0.78		0.01	
1255.20		0.30		0.94		0.16	
1256.20		0.50		0.31		0.16	
1263.20		0.13		2.20		0.16	
1269.10		0.70		0.31		0.16	
1270.30		0.30		0.31		0.00	
1271.30		0.50		0.63		0.16	
1279.50		0.40		0.63		0.16	
1286.55		0.06		7.22		0.48	
1292.90		0.40		0.31		0.16	
1299.17		0.11		1.73		0.16	
1299.72		0.24		0.47		0.16	
1307.11		0.23		0.63		0.16	
1308.90		0.30		0.94		0.16	
1311.38		0.19		1.10		0.31	
1313.40		0.30		0.63		0.16	
1317.70		0.70		0.16		0.00	
1318.30		0.40		0.31		0.00	
1322.10		0.00		0.16		0.16	
1329.20		0.40		0.31		0.16	
1337.34		0.21		0.78		0.16	
1342.20		0.40		2.83		0.94	
1346.50		0.50		0.31		0.00	
1347.71		0.08		10.05		1.27	
1350.20		0.60		0.31		0.16	
1353.10		0.60		0.16		0.00	
1362.21		0.21		0.78		0.16	
1362.40		0.50		0.31		0.16	
1369.64		0.10		4.08		0.48	
1372.50		0.40		0.31		0.00	
1374.90		1.00		0.31		0.16	
1374.95		0.23		0.31		0.16	
1377.20		0.60		0.63		0.16	
1378.44		0.24		0.78		0.16	
1398.90		0.50		0.31		0.16	
1402.93		0.08		4.40		0.17	
1403.85		0.12		1.41		0.16	
1417.58		0.12		17.11		1.13	
1419.50		0.60		3.14		1.10	
1426.80		0.70		0.31		0.16	
1430.60		0.30		0.78		0.16	
1441.05		0.08		5.49		0.63	
1441.70		0.50		0.16		0.16	
1445.40		0.30		0.94		0.16	
1447.20		0.40		0.63		0.16	
1455.60		0.50		0.16		0.00	
1460.80		0.70		0.16		0.00	
1467.10		0.50		0.31		0.16	
1468.94		0.12		4.71		0.32	
1469.00		0.00		0.16		0.00	
1472.97		0.17		2.20		0.16	
1479.20		0.70		0.16		0.16	
1486.11		0.15		1.57		0.31	
1497.10		0.30		0.78		0.16	
1506.90		0.30		0.47		0.16	
1507.60		0.40		0.78		0.16	
1511.20		0.70		0.16		0.16	
1511.99		0.14		1.57		0.16	
1528.60		0.60		0.31		0.16	
1531.00		0.30		0.94		0.16	
1535.27		0.14		1.57		0.16	
1539.50		0.60		0.47		0.16	
1542.70		0.70		0.31		0.16	
1545.30		0.40		0.78		0.16	
1546.92		0.00		0.31		0.00	
1549.50		0.30		0.47		0.16	
1549.90		0.70		0.16		0.00	
1551.90		0.50		0.63		0.16	
1552.10		0.40		0.31		0.16	
1565.01		0.21		1.57		0.16	
1570.50		0.60		0.63		0.16	
1572.70		0.30		0.63		0.16	
1577.70		0.60		0.16		0.00	
1578.00		0.40		0.31		0.16	
1581.30		0.70		0.16		0.00	
1583.60		0.40		0.31		0.00	
1587.10		0.40		1.10		0.31	
1588.10		0.50		0.47		0.16	
1589.90		0.50		0.31		0.00	
1595.80		0.40		0.47		0.16	
1600.10		0.50		0.63		0.16	
1600.90		0.60		0.16		0.16	
1603.70		0.60		0.16		0.00	
1604.30		0.90		0.78		0.47	
1608.33		0.18		1.10		0.16	
1609.32		0.22		1.10		0.16	
1620.78		0.24		0.63		0.16	
1623.40		0.30		0.78		0.16	
1625.18		0.14		1.73		0.16	
1634.00		0.00		0.16		0.00	
1642.00		0.70		0.16		0.00	
1643.98		0.11		3.14		0.47	
1650.40		0.30		0.63		0.16	
1650.80		0.11		2.51		0.16	
1652.10		0.40		0.47		0.16	
1652.64		0.10		2.83		0.16	
1654.00		0.00		0.16		0.00	
1658.60		0.70		0.31		0.16	
1681.10		0.60		0.63		0.16	
1695.07		0.16		2.04		0.47	
1695.40		0.30		0.78		0.16	
1704.04		0.13		2.51		0.16	
1708.70		1.00		0.31		0.16	
1713.60		0.40		0.47		0.16	
1718.85		0.09		3.61		0.47	
1731.58		0.18		1.57		0.16	
1734.00		0.00		0.16		0.00	
1736.00		0.60		0.16		0.00	
1743.40		0.00					
1745.40		0.30		0.63		0.16	
1749.20		0.00		0.16		0.00	
1750.30		0.40		1.10		0.31	
1760.50		0.90		0.16		0.16	
1765.70		0.90		0.16		0.00	
1769.80		0.70		0.16		0.00	
1773.07		0.15		1.73		0.16	
1773.50		0.40		0.63		0.16	
1774.16		0.17		1.57		0.16	
1784.90		0.00		0.16		0.00	
1785.00		0.90		0.16		0.00	
1790.70		0.50		0.47		0.16	
1797.60		0.40		0.47		0.16	
1803.60		0.60		0.31		0.16	
1815.47		0.10		4.71		0.79	
1817.10		0.30		0.94		0.16	
1818.90		0.60		1.26		0.31	
1828.00		0.00		0.16		0.00	
1836.50		0.80		0.31		0.16	
1838.10		0.80		0.16		0.16	
1839.16		0.24		0.94		0.16	
1842.00		0.40		0.31		0.00	
1842.60		0.30		1.88		0.32	
1851.30		0.90		0.16		0.16	
1859.90		0.70		0.31		0.16	
1861.80		0.80		0.31		0.16	
1864.20		0.80		0.31		0.16	
1867.40		0.40		0.78		0.16	
1879.30		0.40		0.47		0.16	
1883.20		0.40		0.47		0.16	
1883.34		0.24		1.10		0.16	
1886.40		0.50		0.31		0.00	
1887.30		0.00					
1890.70		0.30		0.31		0.00	
1898.38		0.11		2.83		0.32	
1907.70		0.00		0.31		0.16	
1910.00		0.80		0.16		0.16	
1911.80		0.40		0.78		0.16	
1913.40		0.00		0.31		0.00	
1922.00		0.00					
1926.10		0.00		0.31		0.16	
1931.10		0.30		1.26		0.16	
1933.10		0.70		0.16		0.00	
1934.40		0.80		0.31		0.16	
1953.87		0.24		0.31		0.31	
1956.55		0.07		6.75		0.48	
1961.10		0.70		0.31		0.16	
1973.81		0.11		2.35		0.32	
1977.00		0.70		0.16		0.16	
1977.50		0.60		0.63		0.16	
