Thermal Neutron Capture Gammas — Target Nucleus 153Gd

Target Nucleus=153Gd
Strongest transition  Eγ=123.07+-0.00 keV    %Iγ=27.50+-1.10
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
42.76		0.00		0.07		0.04	
44.48		0.00		0.07		0.00	
46.45		0.00		0.11		0.00	
52.32		0.00		0.07		0.04	
61.98		0.00		0.11		0.00	
62.29		0.00		0.04		0.00	
63.73		0.00		0.04		0.00	
63.73		0.00		0.04		0.00	
71.03		0.00		0.11		0.00	
76.01		0.00		0.18		0.04	
92.04		0.00					
99.00		0.00					
105.07		0.01		0.07		0.00	
105.07		0.01		0.07		0.00	
112.10		0.00		0.18		0.01	
116.87		0.00		0.04		0.00	
120.24		0.00		0.04		0.00	
122.65		0.00		0.04		0.00	
123.07		0.00		100.00		5.66	
123.96		0.00		0.04		0.00	
124.37		0.00		0.07		0.00	
127.31		0.00		0.04		0.00	
127.44		0.00		0.04		0.00	
131.54		0.00		0.04		0.00	
132.24		0.00		0.04		0.00	
134.82		0.00		0.15		0.01	
135.27		0.01					
136.98		0.01					
141.34		0.00		0.07		0.00	
151.61		0.01		0.04		0.00	
159.55		0.00		0.04		0.00	
162.58		0.12					
166.52		0.00		0.07		0.00	
168.81		0.00		0.04		0.00	
176.87		0.00		0.04		0.00	
188.25		0.00		0.04		0.00	
227.64		0.01		0.04		0.00	
232.10		0.00		0.62		0.04	
236.06		0.00		0.11		0.00	
241.75		0.01		0.07		0.00	
245.97		0.02		0.07		0.00	
247.92		0.01		46.15		2.06	
257.75		0.02		0.04		0.00	
258.91		0.01		0.07		0.00	
267.50		0.02		0.15		0.01	
267.50		0.02		0.15		0.01	
279.64		0.02		0.04		0.00	
283.01		0.01		0.07		0.00	
290.36		0.01		0.07		0.00	
318.31		0.01		0.11		0.00	
329.92		0.00		0.29		0.01	
331.47		0.02		0.07		0.00	
332.69		0.01		0.40		0.02	
346.64		0.00		1.78		0.10	
351.65		0.01		0.07		0.00	
364.32		0.06		0.04		0.00	
366.58		0.01		0.80		0.05	
370.57		0.02		0.33		0.04	
382.02		0.01		0.11		0.00	
391.85		0.04					
392.86		0.00		0.15		0.07	
394.22		0.02		0.04		0.00	
397.14		0.02		0.11		0.00	
401.30		0.04		0.15		0.01	
403.51		0.00		0.22		0.01	
404.32		0.01		0.11		0.00	
415.53		0.08		0.04		0.00	
419.28		0.03		0.07		0.04	
419.55		0.05		0.04		0.00	
421.89		0.01		0.07		0.00	
425.78		0.01		0.07		0.00	
434.42		0.04		0.07		0.00	
444.48		0.01		6.69		0.30	
463.80		0.04		0.04		0.00	
464.39		0.01		0.11		0.00	
470.79		0.01		0.18		0.01	
474.75		0.01		0.15		0.01	
476.04		0.04		0.04		0.00	
478.89		0.05		0.04		0.00	
483.68		0.02		0.15		0.04	
501.42		0.01		0.04		0.00	
506.44		0.04		0.07		0.00	
518.01		0.02		0.58		0.02	
520.76		0.03		0.07		0.00	
526.35		0.10		0.07		0.04	
533.13		0.03		0.15		0.01	
533.13		0.03		0.04		0.00	
535.05		0.01		0.51		0.04	
540.15		0.06		0.25		0.04	
542.24		0.06		0.07		0.00	
546.08		0.01		0.15		0.01	
555.68		0.02		0.11		0.00	
557.58		0.01		12.00		0.54	
560.83		0.10		0.15		0.04	
577.70		0.01		0.58		0.02	
582.10		0.01		0.51		0.04	
588.25		0.01		0.33		0.01	
591.77		0.01		0.84		0.05	
595.07		0.01		0.87		0.03	
598.22		0.02		0.15		0.01	
598.96		0.04		0.36		0.04	
602.69		0.01		1.85		0.08	
613.29		0.01		0.40		0.04	
625.26		0.01		0.36		0.01	
642.40		0.02		0.36		0.01	
647.70		0.20		0.07		0.04	
647.70		0.20		0.07		0.04	
648.30		0.30		0.07		0.04	
649.57		0.01		0.98		0.05	
669.15		0.02		0.69		0.05	
669.62		0.06		0.18		0.04	
676.59		0.01		4.47		0.19	
680.65		0.01		0.25		0.01	
683.13		0.04		0.22		0.01	
692.41		0.01		19.82		0.89	
696.82		0.03		0.11		0.00	
705.05		0.03		0.29		0.01	
714.94		0.05		0.25		0.04	
715.82		0.01		1.82		0.10	
719.80		0.03		0.18		0.04	
721.97		0.04		0.44		0.04	
722.59		0.08		0.07		0.04	
723.30		0.01		3.27		0.15	
727.82		0.02		0.33		0.01	
730.71		0.06		0.07		0.04	
737.49		0.14		0.07		0.00	
756.77		0.01		3.85		0.21	
758.46		0.01		0.69		0.05	
761.86		0.03		1.16		0.09	
800.73		0.02		0.84		0.05	
815.51		0.01		5.96		0.35	
817.05		0.07		0.15		0.04	
834.88		0.05		0.18		0.07	
835.54		0.03		0.95		0.08	
845.46		0.02		2.47		0.15	
850.64		0.03		2.44		0.21	
872.46		0.05		1.20		0.15	
873.18		0.02		15.24		0.68	
880.64		0.01		3.27		0.17	
892.78		0.01		3.09		0.16	
904.10		0.20		0.18		0.04	
924.55		0.03		1.71		0.10	
952.39		0.04		0.80		0.08	
960.05		0.09		0.18		0.07	
969.67		0.09					
981.59		0.06		0.51		0.08	
985.43		0.13		0.33		0.07	
986.21		0.16		0.22		0.07	
991.88		0.06		0.62		0.15	
996.26		0.01		13.93		0.69	
1004.73		0.01		13.35		0.84	
1006.90		0.40		0.76		0.18	
1020.26		0.17		0.36		0.07	
1033.11		0.03		0.91		0.22	
1033.11		0.03		0.40		0.02	
1044.90		0.12		0.36		0.04	
1047.18		0.01		4.11		0.33	
1059.03		0.01		4.40		0.28	
1061.60		0.20		1.16		0.22	
1068.78		0.07		0.44		0.15	
1084.29		0.12		0.58		0.08	
1084.29		0.12		0.58		0.08	
1094.91		0.08		0.47		0.08	
1096.62		0.17		0.29		0.07	
