Thermal Neutron Capture Gammas — Target Nucleus 65Cu

Target Nucleus=65Cu
Strongest transition  Eγ=186.01+-0.05 keV    %Iγunknown
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
1652.01		0.06		1.29		0.17	
1658.91		0.10		0.56		0.08	
1666.15		0.13		0.41		0.07	
1670.32		0.11		0.51		0.08	
1678.19		0.04		1.90		0.25	
1682.00		0.17		0.34		0.05	
1723.07		0.12		0.41		0.06	
1728.01		0.06		1.07		0.14	
1732.27		0.17		0.32		0.06	
1743.40		0.05		5.71		0.76	
1746.20		0.30		2.63		0.52	
1748.00		0.30		1.44		0.52	
1761.60		0.60		0.15		0.05	
1773.50		0.30		0.27		0.06	
1799.84		0.14		0.34		0.05	
1806.57		0.17		0.27		0.04	
1820.21		0.06		2.27		0.30	
1832.39		0.03		2.98		0.39	
1837.44		0.04		1.73		0.23	
1843.71		0.14		0.34		0.06	
1849.40		0.30		0.44		0.09	
1854.30		0.40		0.12		0.03	
1866.68		0.03		2.32		0.31	
1874.41		0.20		0.20		0.03	
1890.61		0.18		0.34		0.06	
1901.52		0.16		0.37		0.07	
1912.13		0.17		0.34		0.05	
1916.35		0.22		0.24		0.04	
1929.63		0.22		0.39		0.07	
1939.87		0.12		0.88		0.13	
1944.97		0.24		0.46		0.09	
1966.29		0.11		0.46		0.07	
1975.26		0.12		0.46		0.07	
1980.01		0.08		0.83		0.11	
1985.73		0.14		0.59		0.09	
1988.92		0.10		0.88		0.13	
2004.42		0.10		0.61		0.09	
2023.55		0.06		1.15		0.16	
2039.33		0.25		0.20		0.03	
2046.00		0.15		0.34		0.06	
2059.90		0.30		0.17		0.03	
2068.26		0.14		0.37		0.07	
2082.60		0.30		0.17		0.05	
2091.36		0.10		0.71		0.10	
2095.76		0.13		0.49		0.08	
2110.44		0.06		1.49		0.21	
2114.78		0.20		0.39		0.07	
2120.25		0.25		0.37		0.07	
2123.95		0.19		0.39		0.07	
2131.25		0.22		0.27		0.06	
2144.22		0.24		0.46		0.07	
2147.27		0.25		0.49		0.08	
2151.31		0.11		0.63		0.09	
2160.40		0.30		0.32		0.06	
2163.22		0.11		0.98		0.14	
2177.87		0.15		0.39		0.07	
2215.88		0.17		3.98		0.69	
2254.50		0.90		0.22		0.12	
2278.20		0.30		0.17		0.03	
2315.70		0.30		0.51		0.12	
2371.40		0.40		0.32		0.10	
2380.34		0.18		0.51		0.10	
2389.30		0.40		0.24		0.06	
2400.00		0.30		0.39		0.09	
2402.83		0.24		0.54		0.10	
2411.58		0.12		0.88		0.13	
2423.94		0.18		0.46		0.07	
2436.70		0.40		0.32		0.08	
2439.35		0.14		1.02		0.16	
2448.70		0.40		0.37		0.11	
2450.91		0.23		0.71		0.15	
2457.66		0.18		0.44		0.07	
2478.20		0.50		0.41		0.13	
2488.40		0.40		0.59		0.14	
2492.00		0.80		0.27		0.13	
2508.30		0.70		0.27		0.13	
2539.30		0.60		0.17		0.08	
2545.20		0.50		0.20		0.08	
2553.10		0.30		0.37		0.09	
2557.80		0.50		0.22		0.08	
2561.30		0.60		0.17		0.05	
2569.26		0.21		0.44		0.07	
2584.30		0.40		0.22		0.06	
2603.30		0.30		0.56		0.12	
2608.50		0.30		0.63		0.12	
2612.10		0.40		0.66		0.13	
2615.20		0.80		0.29		0.10	
2619.14		0.24		0.68		0.13	
2629.61		0.12		1.73		0.24	
2641.30		0.30		0.49		0.11	
2664.17		0.16		0.83		0.12	
2673.42		0.16		0.78		0.12	
2680.38		0.13		1.17		0.16	
2687.88		0.12		1.27		0.17	
2700.26		0.10		1.76		0.24	
2708.20		0.40		0.32		0.08	
2713.30		0.50		0.24		0.08	
2758.80		0.50		0.37		0.11	
2766.20		0.50		0.29		0.10	
2770.70		0.80		0.20		0.08	
2781.50		0.50		0.24		0.08	
2806.90		0.30		0.34		0.08	
2821.76		0.13		1.78		0.25	
2824.80		0.60		0.29		0.10	
2856.36		0.16		0.63		0.09	
2862.63		0.13		1.07		0.15	
2866.61		0.15		0.95		0.14	
2870.70		0.50		0.20		0.05	
2876.19		0.21		0.41		0.07	
2890.60		0.30		0.29		0.06	
2896.90		0.40		0.22		0.06	
2901.20		0.30		0.29		0.06	
2912.57		0.18		0.39		0.07	
2918.00		0.40		0.15		0.03	
2935.05		0.13		0.61		0.09	
2949.50		0.40		0.46		0.09	
2952.64		0.21		0.80		0.14	
2968.80		0.40		0.27		0.06	
2986.90		0.60		0.17		0.05	
2991.10		0.40		0.29		0.08	
2996.78		0.16		0.80		0.12	
3009.32		0.13		0.73		0.10	
3021.72		0.21		0.54		0.08	
3025.77		0.12		1.15		0.16	
3045.46		0.23		0.56		0.10	
3052.91		0.19		0.56		0.08	
3067.20		0.30		0.39		0.09	
3071.80		0.40		0.32		0.08	
3090.95		0.25		0.39		0.07	
3111.40		0.40		0.24		0.06	
3121.30		0.50		0.27		0.08	
3131.70		0.25		0.41		0.07	
3137.18		0.17		0.73		0.12	
3165.80		0.30		0.51		0.10	
3169.40		0.40		0.49		0.09	
3172.95		0.11		1.78		0.24	
3184.49		0.09		1.98		0.25	
3208.10		0.30		0.27		0.06	
3225.80		0.50		0.20		0.05	
3230.10		0.70		0.15		0.05	
3241.90		0.40		0.34		0.08	
3251.26		0.24		0.59		0.10	
3270.78		0.14		1.39		0.20	
3275.20		0.70		0.20		0.08	
3285.85		0.18		0.80		0.12	
3293.49		0.11		1.76		0.24	
3307.40		0.60		0.27		0.08	
3316.04		0.18		0.80		0.12	
3322.20		0.60		0.20		0.08	
3327.20		0.60		0.20		0.08	
3348.50		0.30		0.27		0.04	
3361.11		0.18		0.37		0.07	
3383.60		0.30		0.29		0.06	
3402.63		0.18		0.59		0.09	
3424.85		0.17		0.54		0.08	
3429.40		0.09		2.56		0.32	
3450.30		0.30		0.22		0.06	
3456.20		0.40		0.15		0.05	
3465.00		0.10		1.56		0.20	
3476.90		0.50		0.20		0.05	
3482.51		0.17		0.80		0.12	
3486.20		0.60		0.20		0.05	
3530.56		0.10		1.73		0.22	
3548.60		0.30		0.32		0.06	
3556.99		0.18		1.02		0.16	
3560.10		0.30		0.68		0.11	
3563.70		0.40		0.29		0.06	
3578.00		0.30		0.29		0.06	
3586.20		0.50		0.20		0.05	
3606.60		0.30		0.29		0.06	
3613.80		0.30		0.34		0.06	
3627.90		0.30		0.27		0.06	
3633.54		0.22		0.34		0.06	
3668.23		0.25		0.22		0.04	
3687.20		0.30		0.17		0.03	
3695.05		0.17		0.37		0.05	
3724.08		0.11		1.15		0.16	
3732.12		0.19		0.61		0.09	
3736.53		0.19		0.61		0.09	
3743.90		0.50		0.15		0.03	
3760.00		0.50		0.15		0.03	
3772.25		0.25		0.29		0.06	
3778.38		0.12		1.17		0.15	
3782.18		0.17		0.68		0.10	
3788.97		0.14		0.68		0.10	
3794.16		0.18		0.46		0.07	
3814.20		0.40		0.15		0.03	
3818.14		0.10		1.22		0.16	
3835.80		0.50		0.10		0.03	
3857.00		0.10		1.02		0.13	
3871.04		0.11		1.05		0.14	
3881.70		0.60		0.10		0.03	
3891.70		0.50		0.15		0.03	
3896.30		0.40		0.27		0.06	
3900.18		0.08		2.95		0.37	
3914.00		0.30		0.17		0.03	
3923.80		0.60		0.10		0.03	
3955.10		0.40		0.24		0.06	
3966.99		0.12		1.05		0.14	
3974.97		0.13		0.95		0.13	
3988.21		0.25		0.32		0.06	
4000.15		0.17		0.54		0.08	
4016.95		0.18		0.80		0.12	
4020.30		0.60		0.24		0.06	
4024.90		0.70		0.12		0.05	
4039.82		0.11		1.83		0.23	
4055.62		0.19		0.61		0.09	
4078.20		0.30		0.32		0.06	
4102.60		0.60		0.15		0.05	
4109.70		1.50		0.10		0.07	
4113.25		0.19		1.51		0.21	
4117.22		0.12		2.15		0.28	
4122.91		0.15		0.80		0.11	
4153.80		0.25		0.37		0.07	
4167.30		0.80		0.10		0.05	
4174.20		0.80		0.07		0.03	
4198.32		0.09		2.66		0.33	
4221.20		0.12		0.85		0.11	
4243.70		0.60		0.10		0.03	
4251.95		0.20		0.32		0.05	
4266.54		0.24		0.29		0.04	
4271.70		0.40		0.22		0.04	
4276.58		0.10		1.44		0.18	
4298.14		0.14		0.56		0.07	
4326.66		0.09		2.07		0.26	
4377.75		0.10		1.88		0.24	
4385.13		0.09		8.54		1.05	
4401.69		0.10		2.51		0.31	
4435.20		0.70		0.15		0.05	
4440.60		0.50		0.20		0.05	
4457.73		0.19		0.54		0.08	
4468.58		0.17		0.66		0.09	
4479.82		0.10		2.61		0.33	
4506.90		0.60		0.15		0.05	
4545.20		0.40		0.10		0.03	
4562.96		0.11		0.83		0.10	
4572.40		0.50		0.12		0.03	
4576.80		0.30		0.22		0.04	
4612.55		0.15		0.93		0.12	
4617.80		0.30		0.41		0.07	
4671.20		0.12		0.49		0.06	
4699.00		0.50		0.10		0.03	
4703.40		0.40		0.12		0.03	
4795.39		0.11		0.71		0.09	
4805.30		0.12		0.56		0.07	
4900.15		0.23		0.78		0.14	
4903.09		0.13		1.88		0.25	
4941.94		0.12		0.90		0.12	
5043.00		0.09		14.29		1.76	
5047.98		0.10		8.54		1.06	
5138.98		0.21		0.63		0.11	
5245.88		0.09		17.80		2.20	
5320.23		0.09		15.00		1.86	
5388.12		0.10		1.29		0.16	
5488.65		0.18		0.22		0.04	
5505.56		0.18		0.22		0.04	
5518.73		0.10		1.61		0.20	
5626.90		0.40		0.12		0.03	
5722.03		0.10		0.93		0.12	
5853.41		0.10		2.71		0.33	
5907.90		0.40		0.10		0.03	
6013.46		0.18		0.29		0.04	
6048.84		0.10		4.17		0.51	
6243.19		0.10		5.95		0.73	
6336.16		0.15		0.34		0.05	
6600.66		0.11		35.12		4.35	
6680.01		0.11		33.66		4.14	
6790.64		0.11		6.41		0.79	
6828.10		0.80		0.05		0.03	
6879.82		0.12		0.85		0.11	
7065.72		0.11		5.44		0.67	
	63Cu		By Target	64Zn	
