Thermal Neutron Capture Gammas — Target Nucleus 56Fe

Target Nucleus=56Fe
Strongest transition  Eγ=7631.18+-0.10 keV    %Iγ=29.00+-4.94
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
14.00		0.00					
122.08		0.02		1.72		0.34	
136.52		0.02		14.14		2.79	
211.87		0.09		0.28		0.06	
230.29		0.02		3.00		0.62	
251.10		0.30		0.14		0.04	
335.90		0.30		0.14		0.04	
339.54		0.18		0.28		0.06	
352.36		0.01		32.76		6.69	
366.75		0.01		5.79		1.18	
460.10		0.40		0.10		0.04	
564.19		0.06		0.76		0.15	
569.92		0.04		1.79		0.37	
575.09		0.19		0.66		0.36	
598.63		0.14		0.76		0.17	
601.30		0.20		0.48		0.11	
603.54		0.19		0.55		0.14	
657.56		0.09		0.86		0.20	
692.03		0.02		16.38		3.30	
703.40		0.40		0.17		0.07	
706.40		0.20		0.93		0.38	
723.00		2.00		0.03		0.03	
735.10		0.30		0.14		0.04	
747.31		0.07		0.41		0.10	
749.40		0.40		0.14		0.04	
803.09		0.08		0.72		0.14	
818.60		0.30		0.14		0.04	
834.91		0.08		0.72		0.14	
837.90		0.30		0.24		0.05	
849.50		0.50		0.14		0.04	
870.75		0.17		0.59		0.12	
884.78		0.10		0.97		0.19	
898.28		0.02		6.55		1.33	
920.85		0.02		2.62		0.54	
942.00		1.40		0.07		0.04	
977.10		0.70		0.17		0.11	
988.20		0.50		0.10		0.04	
991.80		0.50		0.14		0.04	
1006.90		0.50		0.10		0.04	
1019.02		0.02		6.00		1.20	
1022.00		0.30		0.17		0.05	
1026.40		0.30		0.17		0.05	
1041.10		0.50		0.10		0.04	
1043.90		0.40		0.24		0.05	
1077.30		0.30		0.14		0.04	
1110.90		0.30		0.17		0.05	
1115.64		0.15		0.31		0.06	
1119.80		0.60		0.07		0.04	
1159.50		1.30		0.07		0.04	
1186.00		0.50		0.14		0.04	
1197.27		0.06		1.24		0.25	
1215.38		0.04		0.34		0.09	
1218.55		0.04		0.24		0.05	
1250.99		0.09		0.41		0.10	
1255.50		0.80		0.07		0.04	
1260.60		0.03		8.62		1.72	
1263.30		0.30		0.34		0.07	
1282.30		0.60		0.31		0.15	
1284.00		0.50		0.34		0.18	
1300.90		0.40		0.31		0.09	
1305.30		0.30		0.24		0.08	
1345.20		0.50		0.21		0.05	
1355.60		0.40		0.45		0.13	
1358.71		0.04		3.10		0.63	
1360.48		0.00		0.17		0.07	
1369.10		0.20		0.45		0.10	
1371.60		0.40		0.21		0.08	
1381.70		0.20		0.45		0.10	
1412.01		0.12		0.59		0.12	
1430.20		0.40		0.14		0.04	
1435.58		0.08		0.76		0.15	
1447.00		0.30		0.28		0.08	
1457.40		0.50		0.14		0.04	
1460.90		0.30		0.28		0.06	
1487.20		0.90		0.10		0.04	
1492.40		0.40		0.21		0.05	
1506.00		0.20		0.28		0.06	
1584.60		0.30		0.24		0.05	
1612.78		0.02		18.55		3.70	
1627.05		0.07		0.72		0.14	
1646.00		0.30		0.24		0.05	
1655.51		0.11		0.52		0.14	
1672.10		0.80		0.14		0.07	
1674.62		0.12		0.28		0.08	
1691.00		1.00		0.24		0.05	
1697.34		0.12		0.93		0.19	
1700.80		0.30		0.38		0.09	
1705.00		0.80		0.10		0.04	
1710.20		0.30		0.86		0.25	
1717.20		0.30		0.24		0.05	
1722.40		0.12		1.14		0.24	
1725.29		0.03		21.72		4.42	
1760.10		0.20		0.41		0.10	
1802.30		0.60		0.14		0.04	
1810.51		0.16		0.86		0.18	
1812.90		0.50		0.24		0.08	
1825.90		0.30		0.31		0.09	
1828.90		1.00		0.10		0.07	
1836.40		0.40		0.21		0.05	
1841.90		0.40		0.31		0.12	
1851.30		0.40		0.21		0.05	
1855.90		0.40		0.21		0.05	
1899.50		0.50		0.21		0.08	
1927.60		0.50		0.14		0.07	
1931.80		0.70		0.21		0.08	
1943.10		0.50		1.00		0.45	
1965.30		0.20		1.00		0.22	
1973.40		0.40		0.52		0.14	
1976.40		1.10		0.14		0.07	
1982.10		0.40		0.28		0.08	
1987.00		0.70		0.14		0.04	
1991.00		1.00		0.10		0.04	
2033.20		0.20		0.17		0.07	
2039.70		0.40		0.17		0.05	
2045.70		0.40		0.24		0.05	
2066.17		0.11		1.69		0.35	
2068.90		0.50		0.38		0.12	
2081.20		0.30		0.34		0.09	
2091.85		0.15		1.31		0.28	
2097.00		2.00		0.17		0.11	
2101.30		1.40		0.28		0.15	
2104.50		0.50		0.48		0.13	
2113.40		0.30		0.52		0.14	
2129.48		0.07		2.31		0.46	
2138.63		0.17		0.59		0.14	
