Thermal Neutron Capture Gammas — Target Nucleus 62Ni

Target Nucleus=62Ni
Strongest transition  Eγ=6838.16+-0.00 keV    %Iγ=86.00+-6.00
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
86.80		0.00					
155.50		0.20		8.14		0.57	
362.10		0.20		3.37		0.24	
430.70		0.30		0.08		0.01	
483.20		0.30		1.73		0.12	
517.30		0.30		0.42		0.03	
845.50		0.30		1.93		0.13	
1001.10		0.40		0.13		0.01	
1168.20		0.40		0.62		0.04	
1237.00		0.40		0.16		0.01	
1324.10		0.30		0.26		0.02	
2265.90		0.80		0.08		0.02	
2353.10		0.40		0.35		0.04	
2379.20		0.80		0.14		0.03	
2525.80		1.40		0.06		0.02	
2540.90		0.40		0.27		0.03	
2696.80		0.80		0.13		0.02	
2784.00		0.60		0.14		0.03	
3099.40		0.50		0.56		0.08	
3115.10		2.30		0.05		0.02	
3128.50		2.40		0.05		0.02	
3205.60		0.30		0.30		0.03	
3221.60		1.40		0.02		0.01	
3237.40		2.40		0.01		0.01	
3256.60		0.70		0.06		0.01	
3363.10		1.40		0.03		0.01	
3419.60		0.90		0.08		0.01	
3476.90		0.40		0.15		0.02	
3555.00		0.70		0.09		0.01	
3584.00		0.40		0.15		0.02	
3601.50		0.90		0.05		0.01	
3635.80		1.70		0.03		0.01	
3652.10		0.70		0.12		0.01	
3740.30		0.70		0.13		0.02	
3824.70		1.10		0.02		0.01	
3900.00		1.20		0.03		0.01	
4055.70		1.20		0.05		0.01	
4142.50		0.40		0.53		0.07	
4176.00		3.00		0.01		0.01	
4331.90		0.80		0.03		0.01	
4460.80		1.20		0.05		0.01	
4485.70		0.40		0.42		0.05	
5514.64		0.00		1.98		0.18	
5837.03		0.00		7.56		0.78	
6320.30		0.30		4.77		0.48	
6682.63		0.00		1.71		0.15	
6838.16		0.00		100.00		9.87	
	61Ni		By Target	63Ni	
