Thermal Neutron Capture Gammas — Target Nucleus 61Ni

Target Nucleus=61Ni
Strongest transition  Eγ=1172.80+-0.10 keV    %Iγ=76.00+-15.72
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
169.40		0.50		0.05		0.03	
179.10		0.60		0.05		0.03	
185.50		0.50		0.07		0.03	
188.70		0.50		0.07		0.03	
195.10		0.70		0.05		0.03	
232.60		0.50		0.03		0.01	
237.80		0.40		0.04		0.02	
244.54		0.15		0.26		0.09	
247.79		0.25		0.11		0.05	
264.94		0.25		0.13		0.05	
295.60		0.60		0.09		0.06	
310.40		0.50		0.12		0.06	
314.30		0.60		0.09		0.06	
326.50		0.50		0.11		0.06	
331.40		0.80		0.07		0.04	
339.47		0.20		0.39		0.13	
450.40		0.70		0.05		0.03	
459.74		0.25		0.46		0.15	
464.63		0.15		1.97		0.63	
479.60		1.00		0.53		0.42	
524.60		0.40		0.26		0.11	
534.30		0.60		0.18		0.09	
568.50		0.50		0.22		0.15	
575.70		0.50		0.26		0.12	
579.42		0.20		0.72		0.23	
590.80		0.50		0.26		0.10	
654.90		0.50		0.39		0.15	
675.20		0.50		0.47		0.19	
678.50		0.30		0.72		0.29	
695.40		0.70		0.39		0.18	
703.10		0.60		0.26		0.13	
722.00		0.50		0.86		0.36	
756.80		0.30		2.04		0.67	
855.60		0.50		0.72		0.34	
875.64		0.08		18.82		5.76	
968.20		0.40		0.68		0.19	
968.20		0.40		0.68		0.19	
1045.90		0.40		0.66		0.23	
1067.60		0.80		0.46		0.18	
1092.50		0.25		1.18		0.43	
1128.73		0.10		8.95		2.78	
1163.30		0.15		7.63		2.63	
1172.80		0.10		100.00		29.25	
1185.90		0.40		3.29		1.08	
1220.80		0.40		6.84		1.97	
1220.80		0.40		6.84		1.97	
1322.10		0.60		0.39		0.18	
1455.20		0.50		0.53		0.20	
1470.40		0.50		0.59		0.21	
1538.60		0.80		0.39		0.23	
