Thermal Neutron Capture Gammas — Target Nucleus 64Ni

Target Nucleus=64Ni
Strongest transition  Eγ=6034.80+-0.20 keV    %Iγ=67.00+-4.00
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
63.60		0.00		17.91		1.07	
247.10		0.00		0.75		0.04	
310.20		1.00		32.84		1.96	
382.00		0.00		1.04		0.06	
629.00		1.00		10.45		0.62	
692.60		1.00		2.09		0.12	
726.00		0.00		0.30		0.02	
1107.40		0.00		5.37		0.32	
1346.00		1.00		3.58		0.21	
1418.00		0.00		0.30		0.02	
2083.80		0.00		0.90		0.05	
2146.70		0.50		0.93		0.13	
2401.50		0.60		0.87		0.14	
2647.90		0.80		0.33		0.06	
2810.40		1.30		0.10		0.03	
2819.70		0.50		0.28		0.05	
3088.60		0.60		0.39		0.06	
3099.80		1.30		0.10		0.05	
3219.30		1.80		0.16		0.06	
3386.70		0.30		1.24		0.13	
3651.00		1.30		0.12		0.03	
3773.70		0.30		0.48		0.05	
3852.80		1.00		0.15		0.03	
3951.40		0.20		1.69		0.15	
3963.10		1.30		0.12		0.03	
4178.10		0.70		0.18		0.03	
4680.30		0.30		5.69		0.46	
4730.20		1.90		0.09		0.03	
5405.80		0.10		13.28		1.09	
5419.90		1.70		0.21		0.08	
5752.70		2.30		0.12		0.05	
5787.80		0.20		26.42		2.07	
6034.80		0.20		100.00		8.44	
	63Ni		By Target	63Cu	
