Thermal Neutron Capture Gammas — Target Nucleus 57Fe

Target Nucleus=57Fe
Strongest transition  Eγ=810.48+-0.10 keV    %Iγ=66.00+-3.00
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
233.60		0.50		0.05		0.02	
238.70		0.50		0.11		0.02	
243.10		0.50		0.06		0.02	
252.60		0.50		0.08		0.03	
278.10		0.50		0.21		0.02	
410.90		0.50		0.12		0.02	
459.30		0.30		0.59		0.07	
524.70		0.30		1.82		0.12	
810.48		0.10		100.00		6.43	
854.40		1.50		0.15		0.08	
863.60		0.20		27.42		1.96	
898.20		0.40		0.61		0.15	
1097.40		0.30		0.61		0.15	
1107.30		0.20		5.15		0.38	
1164.60		0.40		0.45		0.15	
1238.70		0.70		0.30		0.15	
1250.70		0.80		0.30		0.15	
1260.20		0.40		0.91		0.16	
1266.80		2.00		0.45		0.30	
1269.00		2.00		0.15		0.15	
1292.70		0.70		0.53		0.15	
1306.00		0.50		1.21		0.16	
1322.50		0.50		1.67		0.17	
1446.30		0.40		5.30		0.51	
1446.30		0.40		5.30		0.51	
1467.70		0.50		0.61		0.15	
1657.20		1.50		0.61		0.30	
1662.50		0.60		1.36		0.31	
1674.20		0.30		20.91		1.54	
1674.20		0.30		5.76		2.14	
1862.50		0.50		2.42		0.32	
1971.00		0.30		11.06		1.04	
2065.50		0.30		9.55		0.87	
2137.60		0.70		1.06		0.31	
2273.30		0.30		19.70		2.44	
2433.50		0.50		3.03		0.47	
2466.90		1.50		0.91		0.31	
2490.60		1.50		1.06		0.31	
2513.50		1.00		2.42		0.47	
2726.00		1.50		10.91		1.17	
2781.00		1.50		5.15		0.65	
2820.00		3.00		2.88		0.47	
2876.00		2.00		8.64		0.99	
3071.00		2.00		2.42		0.47	
3162.00		3.00		2.12		0.46	
3183.00		3.00		0.76		0.16	
3205.00		3.00		1.21		0.46	
3280.00		3.00		0.45		0.30	
3326.00		2.00		8.64		0.85	
3486.00		3.00		1.52		0.31	
3540.00		3.00		2.73		0.47	
3740.00		3.00		1.21		0.46	
3740.00		3.00		0.45		0.02	
3881.70		0.70		2.12		0.46	
3952.00		4.00		0.61		0.30	
3987.00		4.00		0.45		0.30	
4006.00		4.00		0.61		0.30	
4062.00		4.00		0.15		0.15	
4080.00		3.00		0.91		0.31	
4139.70		0.70		3.64		0.48	
4185.00		2.00		0.30		0.15	
4189.00		2.00		0.45		0.15	
4297.90		0.60		1.52		0.31	
4321.90		0.60		3.18		0.62	
4342.00		3.00		0.61		0.15	
4380.00		4.00		0.30		0.15	
4411.00		3.00		0.76		0.30	
4443.00		2.00		1.06		0.31	
4483.00		2.00		0.76		0.30	
4506.00		2.00		0.61		0.30	
4521.00		3.00		1.21		0.31	
4592.00		3.00		0.45		0.30	
4626.30		0.50		5.00		0.38	
4712.00		3.00		0.91		0.31	
4749.60		0.60		4.55		0.37	
4789.00		3.00		0.61		0.30	
4823.70		0.60		3.64		0.35	
4889.00		3.00		0.91		0.16	
5000.80		0.70		2.27		0.32	
5043.80		0.50		16.21		1.42	
5092.00		4.00		0.30		0.15	
5212.00		3.00		0.91		0.46	
5223.00		3.00		0.91		0.46	
5241.00		3.00		0.61		0.46	
5493.60		0.60		16.52		1.56	
5599.90		0.60		1.67		0.31	
5691.30		0.60		3.79		0.35	
5721.50		0.60		3.79		0.35	
5746.70		0.60		3.64		0.35	
5890.00		4.00		0.61		0.30	
5905.30		0.70		3.79		0.49	
6028.70		0.60		1.82		0.31	
6162.70		0.60		5.00		0.51	
6413.90		0.70		2.42		0.32	
6506.00		0.70		10.30		1.30	
6840.00		7.00		0.30		0.30	
6960.30		0.70		15.91		1.68	
7163.00		5.00		0.91		0.31	
7261.70		0.80		17.27		1.98	
8369.10		0.90		17.88		2.41	
9232.90		1.00		3.33		0.62	
10043.20		1.20		4.09		0.78	
	56Fe		By Target	58Fe	
