Thermal Neutron Capture Gammas — Target Nucleus 58Ni

Target Nucleus=58Ni
Strongest transition  Eγ=8998.63+-0.07 keV    %Iγ=50.59+-0.73
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
310.78		0.04		0.14		0.00	
339.37		0.03		10.61		0.28	
412.96		0.09		0.04		0.00	
423.46		0.03		0.65		0.06	
450.00		0.30		0.02		0.00	
451.58		0.14		0.02		0.00	
454.77		0.10		0.02		0.00	
464.94		0.03		54.08		1.55	
538.54		0.04		0.22		0.00	
545.87		0.05		0.22		0.00	
609.20		0.30					
723.93		0.07		0.04		0.00	
731.85		0.20		0.02		0.00	
735.20		0.40					
759.30		0.30		0.02		0.00	
766.65		0.04		0.18		0.00	
797.03		0.06		0.04		0.00	
801.78		0.15		0.02		0.00	
816.30		0.50		0.02		0.00	
818.10		0.70					
822.60		0.30		0.02		0.00	
827.90		0.50					
836.48		0.03		0.57		0.06	
840.60		0.30		0.02		0.00	
849.36		0.04		0.16		0.04	
877.94		0.03		15.62		0.26	
962.00		0.19		0.02		0.00	
998.50		0.03		0.18		0.00	
1006.30		0.40		0.02		0.00	
1008.90		0.40		0.02		0.00	
1031.50		0.30		0.02		0.00	
1045.76		0.18		0.02		0.00	
1048.80		0.30		0.02		0.00	
1051.00		0.60					
1078.27		0.10		0.04		0.00	
1103.20		0.40		0.02		0.00	
1113.38		0.06		0.10		0.00	
1147.98		0.10		0.04		0.00	
1156.10		0.50					
1158.60		0.30		0.02		0.00	
1163.50		0.30		0.02		0.00	
1188.77		0.03		3.70		0.07	
1210.50		0.40		0.02		0.00	
1213.81		0.09		0.14		0.00	
1214.70		0.40		0.02		0.00	
1226.08		0.03		0.85		0.02	
1256.49		0.18		0.02		0.00	
1264.18		0.20		0.04		0.00	
1269.74		0.03		0.20		0.00	
1274.50		0.70		0.02		0.00	
1275.90		0.40		0.02		0.00	
1301.44		0.03		3.68		0.07	
1337.87		0.05		0.08		0.00	
1340.28		0.03		1.30		0.03	
1379.40		0.19		0.02		0.00	
1382.10		0.30		0.02		0.00	
1386.80		0.30		0.02		0.00	
1395.27		0.03		0.32		0.00	
1405.70		0.80					
1414.20		0.60					
1434.12		0.16		0.04		0.00	
