Thermal Neutron Capture Gammas — Target Nucleus 182Ta

Target Nucleus=182Ta
Strongest transition  Eγ=459.10+-0.00 keV    %Iγunknown
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
73.10		0.00		25.00		0.00	
75.50		0.00		2.30		0.00	
86.50		0.00		0.77		0.00	
113.80		0.00		12.00		0.00	
143.20		0.00		11.00		0.00	
158.10		0.00		4.40		0.00	
165.10		0.00		0.85		0.00	
225.10		0.00		1.60		0.00	
233.60		0.00		0.17		0.00	
295.10		0.00		0.97		0.00	
311.40		0.00		0.13		0.00	
315.90		0.00		37.00		0.00	
321.70		0.00		0.34		0.00	
344.30		0.00		0.25		0.00	
397.90		0.00		0.59		0.00	
398.60		0.00		1.50		0.00	
402.40		0.00		0.45		0.00	
459.10		0.00		100.00		0.00	
481.20		0.00		3.00		0.00	
663.20		0.00		2.80		0.00	
668.40		0.00		0.49		0.00	
691.70		0.00		4.60		0.00	
783.70		0.00		8.30		0.00	
796.90		0.00		1.10		0.00	
806.50		0.00		5.40		0.00	
984.60		0.00		2.30		0.00	
	181Ta		By Target	182W	
