Thermal Neutron Capture Gammas — Target Nucleus 50Cr

Target Nucleus=50Cr
Strongest transition  Eγ=749.00+-0.12 keV    %Iγ=84.80+-8.48
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
28.00		0.00		43.75		5.76	
603.30		0.40		0.96		0.21	
749.00		0.12		100.00		14.14	
826.90		0.80		0.35		0.09	
834.10		0.80		0.39		0.09	
845.20		0.80		0.45		0.10	
857.10		0.90		0.06		0.02	
862.30		0.60		0.08		0.05	
888.20		0.80		2.71		0.38	
913.20		0.90		0.21		0.06	
928.20		0.90		0.18		0.05	
990.40		0.90		0.98		0.22	
1002.10		0.90		0.19		0.05	
1106.50		0.90		0.18		0.05	
1124.00		0.90		1.60		0.24	
1149.40		0.90		3.68		0.37	
1353.50		0.90		0.20		0.05	
1537.20		0.80		2.37		0.34	
1808.80		0.70		0.21		0.05	
1899.30		0.50		14.94		1.50	
2001.10		0.90		2.63		0.36	
2013.30		0.60		1.00		0.27	
2052.90		0.50		0.12		0.04	
2080.10		0.70		0.38		0.08	
2113.40		0.70		1.38		0.40	
2141.30		0.70		0.44		0.13	
2141.30		0.70		0.44		0.13	
2159.00		0.70		0.08		0.05	
2279.20		0.70		0.35		0.09	
2348.90		0.50		2.88		0.57	
2376.70		0.50		6.25		0.63	
2579.00		0.80		0.08		0.05	
2598.90		0.70		0.12		0.05	
2890.80		0.70		0.24		0.05	
2990.00		0.50		1.25		0.28	
3017.30		0.40		1.38		0.28	
3021.30		0.40		1.87		0.31	
3207.50		0.70		0.18		0.07	
3262.80		0.40		2.00		0.32	
3276.80		0.70		0.20		0.05	
3284.20		0.80		0.18		0.05	
3290.80		0.50		0.70		0.22	
3305.80		0.70		0.08		0.05	
3305.80		0.70		0.08		0.05	
3512.20		0.40		0.75		0.26	
3593.40		0.40		1.12		0.27	
3764.20		1.10		0.29		0.08	
3859.80		0.40		0.91		0.21	
3898.90		0.50		0.33		0.08	
4020.50		0.40		0.67		0.21	
4057.40		0.50		0.18		0.05	
4132.90		0.80		0.13		0.05	
4399.90		0.80		0.29		0.07	
4491.50		0.40		0.80		0.18	
4625.00		0.40		1.38		0.28	
4833.20		0.40		0.31		0.07	
4891.40		0.50		0.31		0.07	
4971.60		0.70		0.53		0.13	
5126.10		0.40		0.29		0.12	
5151.30		0.80		0.21		0.06	
5206.10		0.60		0.25		0.06	
5222.00		0.40		2.88		0.47	
5490.30		0.50		2.21		0.32	
5494.50		0.30		2.50		0.35	
5989.70		0.40		0.25		0.06	
6135.90		0.40		11.26		1.15	
6206.30		0.50		0.26		0.06	
6371.60		0.50		5.00		0.70	
6433.70		0.80		0.13		0.06	
6643.20		0.60		0.29		0.18	
6710.00		0.90		0.07		0.05	
7362.60		0.60		15.53		1.56	
8484.20		0.70		32.50		4.96	
8512.20		0.70		37.50		3.78	
	51V		By Target	52Cr	
