Thermal Neutron Capture Gammas — Target Nucleus 183W

Target Nucleus=183W
Strongest transition  Eγ=891.20+-0.00 keV    %Iγ=42.60+-1.31
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
80.04		0.12		0.16		0.07	
91.31		0.05		0.16		0.05	
96.01		0.11		0.14		0.05	
111.22		0.01		45.49		15.58	
118.42		0.26		0.16		0.09	
124.07		0.02		1.60		0.57	
130.24		0.19		0.12		0.05	
134.26		0.07		0.54		0.19	
139.69		0.15		0.19		0.09	
148.91		0.15		0.14		0.05	
173.82		0.04		0.33		0.12	
177.36		0.06		0.23		0.09	
186.05		0.08		0.26		0.09	
195.28		0.20		0.28		0.16	
198.06		0.10		0.19		0.09	
203.56		0.10		0.31		0.12	
211.63		0.05		0.23		0.09	
215.33		0.01		2.42		0.82	
226.74		0.01		16.34		5.54	
241.46		0.06		0.19		0.07	
252.85		0.01		16.62		5.63	
294.96		0.02		2.35		0.80	
315.59		0.05		0.38		0.16	
318.02		0.02		4.67		1.58	
339.34		0.04		0.82		0.33	
359.30		0.07		0.38		0.14	
363.74		0.15		0.19		0.09	
376.72		0.15		0.19		0.09	
380.24		0.09		0.28		0.12	
382.78		0.03		1.06		0.38	
383.98		0.06		0.56		0.19	
418.85		0.02		2.00		0.68	
421.20		0.20		0.28		0.16	
424.36		0.15		0.26		0.09	
446.64		0.25		0.19		0.07	
462.00		0.20		0.42		0.19	
465.00		0.30		0.16		0.07	
482.93		0.03		1.38		0.49	
498.50		0.30		0.28		0.16	
499.87		0.20		0.12		0.05	
526.00		0.12		0.28		0.09	
536.67		0.25		0.23		0.09	
539.38		0.25		0.38		0.14	
554.80		0.20		0.42		0.19	
572.10		0.30		0.42		0.19	
580.10		0.20		0.56		0.24	
584.00		0.20		0.42		0.19	
586.10		0.30		0.56		0.24	
586.94		0.07		0.42		0.14	
592.90		0.20		0.56		0.24	
603.10		0.20		0.85		0.31	
607.60		0.00		7.54		0.54	
607.62		0.03		2.51		0.85	
608.60		0.60		0.28		0.19	
635.92		0.08		0.59		0.21	
641.87		0.03		1.92		0.66	
646.59		0.08		0.66		0.24	
655.38		0.12		0.28		0.12	
671.24		0.20		0.19		0.12	
676.10		0.30		0.42		0.19	
678.17		0.06		0.94		0.33	
683.90		0.40		0.42		0.19	
700.80		0.30		0.42		0.19	
708.30		0.20		0.42		0.19	
710.08		0.06		2.37		0.82	
710.30		0.00		8.22		1.43	
711.50		0.00		16.20		1.54	
711.58		0.06		2.44		0.85	
720.20		0.20		0.42		0.19	
724.30		0.00		4.81		0.45	
724.39		0.03		4.01		1.37	
743.19		0.04		1.17		0.40	
746.59		0.15		0.52		0.19	
751.50		0.40		0.85		0.40	
752.50		0.20		1.55		0.59	
757.31		0.03		6.10		2.07	
757.40		0.00		23.00		1.45	
757.60		0.00		1.22		0.31	
763.10		0.06		1.60		0.54	
766.00		0.60		0.56		0.33	
768.10		0.30		0.70		0.38	
769.44		0.04		1.78		0.64	
769.44		0.04		0.47		0.28	
771.40		0.60		0.56		0.33	
777.33		0.12		0.45		0.16	
782.20		0.30		0.26		0.14	
782.20		0.30		0.26		0.14	
782.20		0.30		0.26		0.14	
786.00		0.40		0.14		0.07	
789.00		0.00					
792.00		0.00		11.27		0.81	
792.06		0.03		27.89		9.45	
796.50		0.20		0.82		0.40	
797.32		0.16		0.47		0.19	
798.10		0.30		0.42		0.19	
802.53		0.20		0.40		0.16	
810.16		0.10		0.70		0.26	
810.50		0.00		1.29		0.31	
814.60		0.40		0.42		0.19	
817.50		0.30		0.85		0.31	
822.40		0.20		0.70		0.28	
829.60		0.30		0.28		0.16	
830.90		0.00					
831.30		0.40		0.12		0.05	
834.00		0.30		0.31		0.14	
844.40		0.40		0.42		0.19	
846.21		0.25		0.42		0.19	
850.90		0.20		0.56		0.24	
856.00		0.20		0.56		0.24	
866.60		0.40		0.19		0.12	
868.20		0.00					
871.56		0.08		0.94		0.38	
875.00		0.30		0.56		0.24	
880.90		0.60		0.82		0.40	
882.75		0.15		0.56		0.21	
882.75		0.15		0.56		0.21	
890.50		0.30		0.94		0.35	
891.20		0.00		100.00		4.35	
