Thermal Neutron Capture Gammas — Target Nucleus 158Gd

Target Nucleus=158Gd
Strongest transition  Eγ=507.73+-0.02 keV    %Iγ=5.20+-0.40
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
95.68		0.00		50.00		8.60	
139.00		0.01		8.85		2.04	
146.32		0.01		27.69		3.90	
159.55		0.01		6.54		1.44	
172.37		0.02		5.19		1.22	
181.84		0.09		7.50		1.29	
184.16		0.01		7.88		1.48	
273.86		0.02		3.27		1.56	
313.85		0.01		4.42		0.67	
326.87		0.02		2.88		0.62	
358.26		0.03		3.27		0.46	
364.03		0.02		5.00		0.69	
416.09		0.05		4.42		0.84	
466.62		0.01		27.50		3.42	
466.62		0.01		27.50		3.42	
507.64		0.02		71.15		7.95	
507.73		0.02		100.00		10.88	
524.77		0.07		18.27		2.08	
534.12		0.06		5.38		0.87	
537.86		0.04		26.54		3.53	
551.39		0.02		40.00		3.73	
558.20		0.01		51.92		7.02	
581.71		0.09		2.12		0.60	
582.85		0.06		4.42		0.67	
588.54		0.04		2.88		0.99	
588.54		0.04		1.54		0.40	
596.07		0.02		15.19		1.30	
601.97		0.01		82.69		6.91	
633.78		0.06		6.92		0.94	
633.78		0.06		6.92		0.94	
646.75		0.09		25.58		2.62	
659.26		0.08		5.58		0.88	
665.04		0.05		3.85		0.65	
676.51		0.02		32.88		2.96	
678.53		0.06		4.81		0.85	
681.71		0.06		14.04		1.45	
693.73		0.06		9.42		1.36	
700.16		0.03		19.23		3.94	
713.65		0.02		18.65		1.84	
726.47		0.08		2.31		0.42	
732.68		0.08		2.88		0.80	
739.84		0.02		14.23		2.55	
744.38		0.02		11.54		2.83	
751.23		0.05		9.23		1.05	
754.03		0.09		5.58		1.05	
768.15		0.06		5.38		0.71	
781.56		0.05		18.65		1.84	
784.35		0.25		3.85		0.65	
790.90		0.16		29.23		4.29	
800.39		0.14		4.42		0.84	
804.74		0.03		14.04		1.33	
807.60		0.11		8.27		1.00	
813.12		0.04		2.88		1.36	
834.85		0.14		4.42		0.84	
858.39		0.05		14.42		3.45	
933.08		0.06		23.08		6.04	
933.08		0.06		23.08		6.04	
951.10		0.30		5.58		1.78	
963.85		0.10		23.08		2.76	
963.85		0.10		23.08		2.76	
974.72		0.06		8.65		5.43	
1000.51		0.11		15.77		2.44	
1001.61		0.19		12.69		2.16	
1015.02		0.14		12.50		1.81	
1028.62		0.11		21.73		2.41	
1061.63		0.11		31.54		2.98	
1078.57		0.08		19.23		3.24	
1082.37		0.15		9.42		1.70	
1095.18		0.08		16.15		2.97	
1121.40		0.50		8.65		1.85	
1128.47		0.17		22.31		2.07	
1139.90		0.08		37.12		4.06	
3647.00		0.00		3.46		0.27	
3746.00		0.00		3.27		0.25	
3785.00		0.00		4.23		0.33	
3951.00		0.00		3.85		0.30	
3962.00		0.00		2.12		0.16	
4045.00		0.00		9.42		0.72	
4102.00		0.00		5.19		0.40	
4221.00		0.00		4.04		0.31	
4305.00		0.00		4.42		0.34	
4334.00		0.00		2.88		0.22	
4384.00		0.00		3.85		0.30	
4511.00		0.00		1.35		0.10	
4553.00		0.00		1.73		0.13	
4606.00		0.00		2.31		0.18	
4659.00		0.00		3.27		0.25	
4802.00		0.00		23.08		1.78	
4815.00		0.00		5.00		0.38	
4834.00		0.00		3.65		0.28	
4865.00		0.00		10.19		0.78	
4899.00		0.00		1.92		0.15	
4968.00		0.00		2.69		0.21	
4983.00		0.00		4.04		0.31	
5161.00		0.00		3.08		0.24	
5199.00		0.00		4.62		0.36	
5259.00		0.00		2.50		0.19	
5268.00		0.00		4.42		0.34	
5306.00		0.00		3.65		0.28	
5345.00		0.00		5.77		0.44	
5385.00		0.00		16.54		1.27	
5434.00		0.00		30.77		2.37	
5477.00		0.00		3.85		0.30	
5942.00		0.00		86.54		6.66	
	157Gd		By Target	160Gd	
