Thermal Neutron Capture Gammas — Target Nucleus 63Ni

Target Nucleus=63Ni
Strongest transition  Eγ=1345.84+-0.03 keV    %Iγ=57.00+-1.10
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
658.14		0.05		0.89		0.18	
749.23		0.04		1.96		0.39	
877.15		0.05		1.40		0.28	
930.81		0.03		19.12		3.88	
1114.58		0.04		1.89		0.39	
1187.02		0.03		4.39		0.88	
1345.84		0.03		100.00		2.73	
1521.56		0.05		0.74		0.14	
1626.30		0.07		0.70		0.14	
1637.03		0.13		0.53		0.11	
1680.07		0.04		42.11		8.81	
1807.97		0.05		1.46		0.30	
1930.19		0.10		0.37		0.07	
2059.51		0.13		0.35		0.04	
2117.86		0.07		0.86		0.09	
2190.01		0.22		0.51		0.05	
2197.30		0.20		0.39		0.04	
2214.47		0.09		0.47		0.05	
2232.89		0.06		1.82		0.18	
2302.30		0.17		1.02		0.11	
2339.17		0.12		0.60		0.07	
2403.25		0.07		0.95		0.09	
2427.50		0.09		0.65		0.07	
2500.56		0.15		0.23		0.02	
2502.38		0.20		0.18		0.02	
2571.44		0.08		0.21		0.02	
2686.85		0.06		0.42		0.04	
2747.63		0.08		0.21		0.02	
2765.76		0.09		0.18		0.02	
2837.29		0.11		0.19		0.02	
2878.94		0.08		0.26		0.04	
2888.24		0.08		0.21		0.02	
2922.07		0.09		0.21		0.02	
2925.55		0.09		0.30		0.04	
2956.61		0.09		0.21		0.02	
2972.04		0.06		0.49		0.05	
3029.90		0.08		0.33		0.02	
3153.68		0.07		1.93		0.10	
3227.31		0.06		1.07		0.06	
3275.90		0.06		1.14		0.06	
3294.90		0.07		0.75		0.04	
3358.24		0.06		1.04		0.06	
3492.33		0.11		0.39		0.02	
3522.66		0.06		7.63		0.41	
3578.32		0.08		0.56		0.04	
3647.86		0.07		0.54		0.04	
3696.28		0.08		0.40		0.02	
3748.77		0.08		0.28		0.02	
3768.51		0.09		0.23		0.02	
3798.74		0.07		0.91		0.06	
3809.64		0.09		0.32		0.02	
3836.89		0.10		0.28		0.02	
3867.93		0.08		0.46		0.02	
3888.97		0.08		1.58		0.09	
3961.01		0.10		0.19		0.02	
4011.56		0.18		0.26		0.02	
4017.40		0.08		0.63		0.04	
4047.49		0.10		0.33		0.02	
4072.32		0.09		0.26		0.02	
4169.09		0.08		1.09		0.06	
4180.07		0.08		0.70		0.04	
4239.29		0.08		0.61		0.04	
4264.23		0.08		0.53		0.04	
4299.87		0.11		0.39		0.02	
4351.23		0.12		0.14		0.00	
4422.60		0.10		0.47		0.02	
4443.61		0.10		0.35		0.02	
4502.08		0.09		0.67		0.04	
4512.86		0.09		0.37		0.02	
4543.02		0.13		0.21		0.02	
4572.94		0.09		0.53		0.04	
4615.27		0.09		0.81		0.04	
4640.34		0.08		1.09		0.06	
4765.17		0.09		0.65		0.04	
4788.96		0.08		8.09		0.43	
4868.34		0.11		0.26		0.02	
4892.07		0.09		0.67		0.04	
4953.45		0.09		2.09		0.11	
5016.70		0.09		1.98		0.11	
5041.80		0.09		1.30		0.07	
5084.30		0.09		1.79		0.09	
5130.09		0.13		0.21		0.02	
5158.77		0.12		0.23		0.02	
5389.13		0.10		2.30		0.13	
5417.92		0.12		0.25		0.02	
5477.11		0.12		0.30		0.02	
5639.79		0.13		0.28		0.02	
5908.30		0.12		0.70		0.04	
5960.85		0.15		0.25		0.02	
6009.42		0.11		1.05		0.06	
6193.58		0.11		4.47		0.24	
6381.37		0.13		0.67		0.04	
6503.26		0.16		0.35		0.02	
6631.34		0.12		37.89		2.06	
7015.60		0.40		0.04		0.00	
7057.80		0.50		0.04		0.00	
7075.50		0.40		0.04		0.00	
7086.23		0.18		0.12		0.00	
7157.80		0.70		0.02		0.00	
7177.80		0.40		0.04		0.00	
7189.40		0.60		0.02		0.00	
7233.30		0.60		0.02		0.00	
7250.30		0.90		0.02		0.00	
7256.80		1.00		0.02		0.00	
7273.65		0.23		0.09		0.00	
7295.80		1.00		0.02		0.00	
7305.10		0.80		0.02		0.00	
7325.60		0.40		0.04		0.00	
7339.00		0.70		0.02		0.00	
7348.20		0.60		0.04		0.00	
7380.62		0.13		4.30		0.23	
7393.00		0.40		0.05		0.00	
7427.60		0.70		0.02		0.00	
7437.60		0.80		0.02		0.00	
7465.80		0.40		0.04		0.00	
7553.20		0.80		0.02		0.00	
7589.20		0.40		0.04		0.00	
7598.17		0.16		0.19		0.02	
7649.91		0.21		0.14		0.00	
7680.70		0.70		0.02		0.00	
7800.10		0.80		0.02		0.00	
7840.60		0.50		0.04		0.00	
7860.70		0.60		0.04		0.00	
7876.90		0.90		0.02		0.00	
7886.80		0.60		0.04		0.00	
7915.30		0.40		0.05		0.00	
7921.40		0.40		0.05		0.00	
8203.20		0.70		0.04		0.00	
8311.45		0.16		9.82		0.56	
9656.89		0.15		80.70		12.38	
	62Ni		By Target	64Ni	
