Thermal Neutron Capture Gammas — Target Nucleus 54Cr

Target Nucleus=54Cr
Strongest transition  Eγ=6246.40+-0.60 keV    %Iγunknown
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
104.75		0.18		0.16		0.02	
211.66		0.12		0.13		0.02	
241.85		0.06		39.82		5.64	
324.03		0.05		2.83		0.41	
351.65		0.14		0.22		0.03	
517.68		0.05		1.26		0.18	
565.89		0.05		21.26		3.05	
575.60		0.40		0.20		0.03	
651.05		0.09		0.16		0.02	
840.93		0.07		5.51		0.79	
846.51		0.13		0.58		0.08	
880.74		0.09		1.17		0.16	
908.27		0.08		14.23		2.03	
1086.74		0.21		0.16		0.02	
1197.23		0.35		1.06		0.15	
1209.45		0.31		0.13		0.02	
1232.21		0.11		1.59		0.23	
1283.21		0.27		0.13		0.02	
1298.69		0.15		0.23		0.03	
1340.22		0.36		0.16		0.02	
1343.56		0.29		0.22		0.03	
1399.86		0.24		0.22		0.03	
1419.55		0.21		0.20		0.03	
1435.60		0.60		0.49		0.07	
1474.28		0.12		12.61		1.79	
1630.56		0.27		0.18		0.03	
1647.03		0.24		0.23		0.03	
1660.10		0.50		0.05		0.02	
1664.87		0.24		0.14		0.02	
1689.14		0.30		0.22		0.03	
1695.90		0.50		0.11		0.02	
1703.19		0.23		0.32		0.05	
1803.70		0.60		0.47		0.07	
1816.40		0.27		0.27		0.05	
1842.05		0.21		0.38		0.05	
1873.30		0.40		0.32		0.05	
1908.30		0.30		0.22		0.03	
2078.29		0.18		0.74		0.10	
2083.70		0.17		0.65		0.10	
2120.97		0.19		0.56		0.08	
2143.61		0.16		0.70		0.10	
2202.00		0.14		1.24		0.18	
2269.40		0.30		0.32		0.05	
2328.66		0.16		0.94		0.13	
2379.48		0.15		2.86		0.41	
2408.60		0.40		0.14		0.02	
2444.90		0.30		0.56		0.08	
2454.86		0.24		0.59		0.08	
2457.80		0.30		1.06		0.15	
2463.90		0.30		0.18		0.03	
2576.50		0.70		0.18		0.03	
2652.40		0.30		1.50		0.21	
2687.00		0.30		1.62		0.23	
2697.40		0.30		0.50		0.07	
2718.00		0.60		0.14		0.02	
2782.00		0.80		0.13		0.02	
2894.30		0.30		2.61		0.36	
2912.30		0.90		0.13		0.02	
2930.60		0.30		1.14		0.16	
3019.00		0.90		0.14		0.02	
3221.10		0.40		3.35		0.48	
3267.10		1.20		0.07		0.02	
3351.50		0.70		4.90		0.69	
3478.10		0.70		0.16		0.02	
3506.00		0.80		0.09		0.02	
3524.50		1.60		0.09		0.02	
3548.50		0.50		1.62		0.23	
3558.60		0.50		2.58		0.36	
3659.50		0.90		0.11		0.02	
3791.20		1.10		0.09		0.02	
3801.60		0.60		0.22		0.03	
3977.00		0.60		0.63		0.10	
4044.10		0.50		0.56		0.08	
4162.20		0.50		0.83		0.12	
4219.50		0.80		0.14		0.02	
4466.30		0.70		0.27		0.05	
4771.80		0.40		23.60		3.34	
4868.80		1.00		0.38		0.05	
5047.30		0.70		0.20		0.03	
5421.30		0.50		3.80		0.54	
5586.10		1.30		0.13		0.02	
5594.10		1.30		0.11		0.02	
5680.40		0.50		3.86		0.54	
6004.40		0.60		24.14		3.38	
6246.40		0.60		100.00		14.27	
	53Cr		By Target	55Mn	
